id,displayName,displayName_pt,importName,name,name_pt,subname,subname_pt,serial,set,rarity,tribe,ability,ability_pt,flavorText,flavorText_pt,unique,mugicCost,artist,imageUrl,mugicNotes/0/letter,mugicNotes/0/length,mugicNotes/0/sharp,mugicNotes/0/flat,mugicNotes/1/letter,mugicNotes/1/length,mugicNotes/1/sharp,mugicNotes/1/flat,mugicNotes/2/letter,mugicNotes/2/length,mugicNotes/2/sharp,mugicNotes/2/flat,mugicNotes/3/letter,mugicNotes/3/length,mugicNotes/3/sharp,mugicNotes/3/flat,mugicNotes/4/letter,mugicNotes/4/length,mugicNotes/4/sharp,mugicNotes/4/flat,mugicNotes/5/letter,mugicNotes/5/length,mugicNotes/5/sharp,mugicNotes/5/flat,mugicNotes/6/letter,mugicNotes/6/length,mugicNotes/6/sharp,mugicNotes/6/flat,uniqueId,mugicNotes/0
FUN-77/100,Jig of Reinforcement,Giga de Reforço,jigofreinforcement,Jig of Reinforcement,Giga de Reforço,,,77/100,fun,uncommon,generic,"Target Creature gains:
10 Energy if it is an OverWorld Creature.
"":fire:Fire 5"" if it is an UnderWorld Creature.
20 to all Disciplines if it is a Danian Creature.
""Invisibility: Strike 10"" if it is a Mipedian Creature.","A Criatura alvo ganha:
Se for do OutroMundo: 10 de Energia adicional.
Se for do Submundo: ""Fogo 5"".
Se for um Danian: 20 em todas as Disciplinas.
Se for um Mipedian: ""Invisibilidade: Ataque 10"".",,,FALSE,1,Jerico Santander,https://i.imgur.com/vdms49m.png,G,2,FALSE,FALSE,A,2,FALSE,TRUE,C,3,FALSE,FALSE,A,2,FALSE,TRUE,D,3,FALSE,TRUE,B,2,FALSE,TRUE,E,4,FALSE,TRUE,Jig of Reinforcement__fun,
FUN-78/100,Monophone Mayhem,Monofone Multilador,monophonemayhem,Monophone Mayhem,Monofone Multilador,,,78/100,fun,rare,generic,Choose a Tribe. Creatures of that Tribe cannot have Mugic counters put on them.,"Escolha uma Tribo.
Criaturas dessa Tribo não podem receber Contadores de Mugic.",The Mugician's singing turned into screams. There will be no more music this day.,O canto dos Mugicians transformou-se em gritos. Não haverá mais música hoje.,FALSE,2,Jerico Santander,https://i.imgur.com/YCi7xEP.png,E,2,FALSE,FALSE,E,2,FALSE,FALSE,E,1,FALSE,FALSE,E,2,FALSE,FALSE,E,1,FALSE,FALSE,F,1,TRUE,FALSE,A,4,TRUE,FALSE,Monophone Mayhem__fun,
FUN-85/100,Ode to Obscurity,Ode à Obscuridade,odetoobscurity,Ode to Obscurity,Ode à Obscuridade,,,85/100,fun,rare,danian,"Infect X Uninfected Creatures. If you control a non-Danian Creature, Infect another X Uninfected Creatures.","Infecte X Criaturas não infectadas.
Se você controlar uma Criatura que não seja :danian:Danian, infecte outras X criaturas não infectadas.","Where most see the tragedies of war, the wise see opportunity.","Onde a maioria vê as tragédias da guerra, os sábios enxergam oportunidades.",FALSE,X,Jerico Santander,https://i.imgur.com/vgSGWHx.png,D,2,FALSE,FALSE,E,3,FALSE,TRUE,A,2,FALSE,FALSE,E,3,FALSE,FALSE,B,2,FALSE,FALSE,F,1,FALSE,FALSE,C,4,TRUE,FALSE,Ode to Obscurity__fun,
FUN-79/100,Opus Opposed,Opus Oposto,opusopposed,Opus Opposed,Opus Oposto,,,79/100,fun,super rare,generic,Heal 5 damage to target Creature for each Tribe you control.,Cure 5 de dano à Criatura alvo para cada tribo que você controla.,"One is none. 
Two may do. 
Three? Maybe. 
But four... we soar!","Um não é nada.
Dois podem servir.
Três? Talvez.
Mas quatro... aí sim, voamos alto!",FALSE,1,Jerico Santander,https://i.imgur.com/4acF5my.png,E,3,FALSE,FALSE,F,1,FALSE,FALSE,B,1,FALSE,TRUE,A,2,FALSE,FALSE,G,2,FALSE,FALSE,D,2,FALSE,FALSE,C,4,TRUE,FALSE,Opus Opposed__fun,
FUN-88/100,Ostinato of Oban'emre,Ostinato de Oban'emre,ostinatoofobanemre,Ostinato of Oban'emre,Ostinato de Oban'emre,,,88/100,fun,super rare,m'arrillian,Target M'arrillian or Minion Creature gains 10 Energy for each Minion Creature Card in each general discard pile.,o M'arrillian ou Lacaio alvo ganha 10 de Energia para cada Lacaio em cada Pilha de Descarte.,"Living in harsh waters, the M'arrillians learned to scrounge even the smallest shred to survive.","Vivendo em águas turbulentas, os M'arrillians aprenderam a aproveitar até o menor migalha para sobreviver.",FALSE,2,Jerico Santander,https://i.imgur.com/hIxkZYM.png,G,2,FALSE,FALSE,G,2,TRUE,FALSE,E,2,FALSE,FALSE,G,2,FALSE,FALSE,G,2,TRUE,FALSE,E,1,FALSE,FALSE,C,4,FALSE,FALSE,Ostinato of Oban'emre__fun,
FUN-80/100,Skysong Arpeggio,Arpejo da Canção Celeste,skysongarpeggio,Skysong Arpeggio,Arpejo da Canção Celeste,,,80/100,fun,rare,overworld,"Target Creature gains 30 :wisdom:Wisdom and ""Outperform :wisdom:Wisdom 5.""","A Criatura alvo ganha 30 de Sabedoria e ""Exceder Sabedoria 5"".","As Milla'iin fell into his lava trap, Bodal calculated that it would boil into a yummy seafood soup in 32.8 seconds.","Enquanto Milla'iin caía em sua armadilha de lava, Bodal calculou que ela se transformaria em uma deliciosa sopa de frutos do mar em 32,8 segundos.",FALSE,1,Jerico Santander,https://i.imgur.com/lorTQ4R.png,E,2,FALSE,FALSE,A,1,FALSE,FALSE,C,1,TRUE,FALSE,G,2,FALSE,FALSE,C,2,FALSE,FALSE,E,2,FALSE,FALSE,E,4,FALSE,TRUE,Skysong Arpeggio__fun,
FUN-81/100,Vidav's Voicing,Vocalização de Vidav,vidavsvoicing,Vidav's Voicing,Vocalização de Vidav,,,81/100,fun,uncommon,overworld,Target non-OverWorld Creature gains 20 Energy.,A Criatura alvo que não seja do OutroMundo ganha 20 de Energia.,"""There are seven tenets to victory, and it is no coincidence that seven notes are the keys to each."" — Vidav's teachings","""Existem sete princípios para a vitória, e não é coincidência que sete notas sejam as chaves para cada um deles."" — Ensinamentos de Vidav",FALSE,1,Jerico Santander,https://i.imgur.com/CsvuniV.png,F,2,FALSE,FALSE,D,3,FALSE,FALSE,B,1,FALSE,FALSE,C,1,FALSE,FALSE,D,1,FALSE,FALSE,E,2,FALSE,TRUE,G,4,FALSE,FALSE,Vidav's Voicing__fun,
AU-164/200,Aegis Airia,Ária Égide,aegisairia,Aegis Airia,Ária Égide,,,164/200,au,common,mipedian,Negate target attack. The next attack played this turn deals 0 damage.,"Negue o Ataque alvo.
O próximo ataque realizado neste turno causa 0 de dano.","Each note a melody, each melody an aria, each aria a symphony, each symphony a miracle.","Cada nota uma melodia, cada melodia uma ária, cada ária uma sinfonia, cada sinfonia um milagre.",FALSE,1,Martin Molski,https://i.imgur.com/0yvB4Yi.png,C,3,FALSE,FALSE,B,1,FALSE,FALSE,B,1,FALSE,FALSE,C,1,FALSE,FALSE,A,1,FALSE,TRUE,G,1,FALSE,FALSE,E,4,FALSE,TRUE,Aegis Airia__au,
AU-159/200,Ancestral Anthem,Hino Ancestral,ancestralanthem,Ancestral Anthem,Hino Ancestral,,,159/200,au,rare,danian,"Remove a Creature Card in your general discard pile from the game. If you do, activate Hive.","Remova uma Criatura no seu Descarte do jogo.
Se fizer isso, ative Multidão.","Resourceful and efficient, Danians recycle everything in order to survive... including corpses!","Engenhosos e eficientes, os danians reciclam tudo para sobreviver... inclusive cadáveres!",FALSE,0,Martin Molski,https://i.imgur.com/avky9jw.png,G,2,TRUE,FALSE,D,2,TRUE,FALSE,C,3,TRUE,FALSE,A,2,TRUE,FALSE,B,2,FALSE,FALSE,G,2,TRUE,FALSE,E,4,FALSE,FALSE,Ancestral Anthem__au,
AU-170/200,Anthem of Stone,Hino de Pedra,anthemofstone,Anthem of Stone,Hino de Pedra,,,170/200,au,common,generic,"Target Creature gains :earth:Earth. If that Creature already has :earth:Earth, it gains "":earth:Earth 5"" instead.","A Criatura alvo ganha Terra.
Se a Criatura já tiver Terra, ela ganha ""Terra 5"" em vez disso.","The earth split, toppling the towers, erasing the castle from memory.","A terra se abriu, derrubando as torres e apagando o castelo da memória.",FALSE,1,Martin Molski,https://i.imgur.com/oYVf5s5.png,E,2,FALSE,FALSE,B,2,FALSE,FALSE,F,2,TRUE,FALSE,F,1,TRUE,FALSE,G,3,FALSE,FALSE,E,1,FALSE,FALSE,C,4,FALSE,FALSE,Anthem of Stone__au,
AU-154/200,Battlesong of Depletion,Canto de Batalha do Esgotamento,battlesongofdepletion,Battlesong of Depletion,Canto de Batalha do Esgotamento,,,154/200,au,common,underworld,Creatures engaged with the caster lose all Elemental Types.,As Criaturas em combate com o usuário perdem todos os Elementos.,"Isolated from the embrace of the universe, Heptadd felt alone, empty and - for the first time - afraid.","Isolado do abraço do universo, Heptadd se sentiu sozinho, vazio e – pela primeira vez – com medo.",FALSE,2,Martin Molski,https://i.imgur.com/08mSkjr.png,C,3,FALSE,FALSE,E,3,FALSE,TRUE,B,3,FALSE,TRUE,F,3,FALSE,FALSE,A,3,FALSE,TRUE,E,3,FALSE,TRUE,C,4,FALSE,FALSE,Battlesong of Depletion__au,
AU-149/200,Battlesong of Renewal,Canto de Batalha da Renovação,battlesongofrenewal,Battlesong of Renewal,Canto de Batalha da Renovação,,,149/200,au,common,overworld,Caster heals 25 Damage.,O usuário cura 25 de dano.,The search for the Cothica is also a search into yourself. You cannot find one without the other.,A busca pela Cothica é também uma busca por seu eu interior. Não se pode encontrar um sem a outro.,FALSE,1,Jerico Santander,https://i.imgur.com/ey5jMlJ.png,E,2,FALSE,TRUE,F,2,FALSE,FALSE,E,2,FALSE,FALSE,G,3,FALSE,TRUE,E,2,FALSE,TRUE,F,2,FALSE,FALSE,E,4,FALSE,FALSE,Battlesong of Renewal__au,
AU-165/200,Bonding Battlesong,Canto de Batalha da União,bondingbattlesong,Bonding Battlesong,Canto de Batalha da União,,,165/200,au,rare,mipedian,"When target opposing Creature heals or gains Energy from a Mugic or activated ability, the caster of this Mugic also heals or gains that much Energy.","Quando a Criatura alvo do oponente se cura ou ganha Energia por meio de um Mugic ou Habilidade ativada, o usuário desse Mugic também se cura ou ganha essa mesma quantidade de Energia.",,,FALSE,1,Martin Molski,https://i.imgur.com/EVRyTGl.png,E,2,FALSE,FALSE,B,1,FALSE,FALSE,G,1,TRUE,FALSE,A,1,FALSE,FALSE,F,2,TRUE,FALSE,C,2,TRUE,FALSE,D,4,FALSE,FALSE,Bonding Battlesong__au,
AU-155/200,Consuming Cacophony,Cacofonia Consumidora,consumingcacophony,Consuming Cacophony,Cacofonia Consumidora,,,155/200,au,super rare,underworld,"Deal 20 damage to target Creature. If the caster of this Mugic has :fire:Fire, deal an additional 10 damage.","Cause 20 de dano à Criatura alvo.
Se o usuário do Mugic tiver Fogo, cause 10 de dano adicional.",Flames feed upon flames in a voracious conflagration.,As chamas se consomem em uma conflagração voraz.,FALSE,2,Jerico Santander,https://i.imgur.com/DTP1tK8.png,A,1,FALSE,TRUE,F,1,FALSE,FALSE,G,1,FALSE,TRUE,G,1,FALSE,FALSE,E,1,FALSE,TRUE,D,1,FALSE,FALSE,D,3,FALSE,TRUE,Consuming Cacophony__au,
AU-156/200,Counterpoint of Chaos,Contraponto do Caos,counterpointofchaos,Counterpoint of Chaos,Contraponto do Caos,,,156/200,au,rare,underworld,Target Creature cannot gain Elemental Types.,A Criatura alvo não pode ganhar Elementos.,"Once again, ""Mugic Tester"" ranked as the second most dangerous job in Perim... just behind Chaor's sparring partner.","Mais uma vez, ""Testador de Mugic"" ficou em segundo lugar como o trabalho mais perigoso em Perim... logo atrás do parceiro de treino do Chaor.",FALSE,1,Martin Molski,https://i.imgur.com/4ZMEsNX.png,A,1,FALSE,TRUE,F,1,FALSE,FALSE,G,1,FALSE,TRUE,G,1,FALSE,FALSE,E,1,FALSE,TRUE,D,1,FALSE,FALSE,D,3,FALSE,TRUE,Counterpoint of Chaos__au,
AU-157/200,Decomposition,Decomposição,decomposition,Decomposition,Decomposição,,,157/200,au,rare,underworld,Target Creature fails all Discipline checks on attacks it plays.,A Criatura alvo falha em todos os testes de Disciplina nos ataques que realiza.,"His strength faltered 
His bravery waned 
His feet dragged 
As we went insane","Suas forças sumiram
Sua bravura se esvaiu
Seus pés se arrastaram
Enquanto enlouquecíamos",FALSE,1,Jerico Santander,https://i.imgur.com/ULlJxEQ.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decomposition__au,
AU-171/200,Diminuendo,Diminuendo,diminuendo,Diminuendo,Diminuendo,,,171/200,au,common,generic,Target Creature loses 5 Energy and 5 to all Disciplines.,A Criatura alvo perde 5 de Energia e 5 em todas as Disciplinas.,"Aivenna dug deep, willing herself to keep fighting... but her body had nothing left to give.","Aivenna se esforçou ao máximo, tentando se manter na luta... mas seu corpo não tinha mais forças.",FALSE,1,Jerico Santander,https://i.imgur.com/rlMoGw1.png,B,3,FALSE,TRUE,A,1,FALSE,FALSE,A,3,FALSE,TRUE,G,1,FALSE,FALSE,G,3,FALSE,TRUE,F,1,FALSE,FALSE,E,4,FALSE,FALSE,Diminuendo__au,
AU-172/200,Dischord of Flame,Chama da Discórdia,dischordofflame,Dischord of Flame,Chama da Discórdia,,,172/200,au,common,generic,"Target Creature gains :fire:Fire. If that Creature already has :fire:Fire, it gains "":fire:Fire 5"" instead.","A Criatura alvo ganha Fogo.
Se aquela criatura já tiver Fogo, ela ganha ""Fogo 5"" em vez disso.","The grey coat of ash choked the petals, wilting the leaves, wilting the soul.","A camada cinzenta de cinzas sufocava as pétalas, murchando as folhas, murchando a alma.",FALSE,1,Martin Molski,https://i.imgur.com/bZEzmfj.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dischord of Flame__au,
AU-160/200,Elemental Counterpoint,Contraponto Elemental,elementalcounterpoint,Elemental Counterpoint,Contraponto Elemental,,,160/200,au,common,danian,Target attack deals 10 less damage for each Elemental Type that attack has.,O Ataque alvo causa 10 de dano a menos para cada tipo Elemento que o Ataque possuir.,"""You call that a Pebblestorm?! That was more like a Pebblebreeze!"" — Wamma","""Você chama isso de Chuva de Pedra?! Tá mais pra Brisa de Pedra!"" — Wamma",FALSE,1,Martin Molski,https://i.imgur.com/ExWTvoi.png,C,3,FALSE,FALSE,G,2,FALSE,FALSE,F,3,TRUE,FALSE,A,2,FALSE,FALSE,E,2,FALSE,TRUE,C,2,FALSE,FALSE,D,4,FALSE,FALSE,Elemental Counterpoint__au,
AU-161/200,Empowering Encore,Encore do Empoderamento,empoweringencore,Empowering Encore,Encore do Empoderamento,,,161/200,au,rare,danian,Target Creature gains all Elemental Types your Creature Cards in your general discard pile have.,A Criatura alvo ganha todos os Elementos que suas Criaturas no Descarte possuírem.,"""As long as you believe that the impossible is only what has yet to be accomplished, everything is possible."" — Lore","""Enquanto você acreditar que o impossível é apenas aquilo que ainda precisa ser realizado, tudo é possível."" — Lore",FALSE,1,Martin Molski,https://i.imgur.com/bcQq1b9.png,F,2,FALSE,FALSE,C,1,FALSE,FALSE,B,2,FALSE,FALSE,A,1,FALSE,FALSE,G,1,TRUE,FALSE,D,1,FALSE,FALSE,E,4,FALSE,FALSE,Empowering Encore__au,
AU-150/200,Fluid Fugue,Fluido Fuga,fluidfugue,Fluid Fugue,Fluido Fuga,,,150/200,au,super rare,overworld,"Heal 25 damage to target Creature. If the caster of this Mugic has :water:Water, that Creature gains :overworldmugic:.","Cura 25 de dano à Criatura alvo.
Se o usuário do Mugic tiver Água, aquela Criatura ganha um Contador de Mugic.",Seven notes... infinite possibilities.,Sete notas... infinitas possibilidades.,FALSE,2,Martin Molski,https://i.imgur.com/BXhDkDu.png,B,2,FALSE,TRUE,F,2,FALSE,FALSE,A,2,FALSE,FALSE,C,2,FALSE,FALSE,B,2,FALSE,FALSE,F,2,FALSE,FALSE,C,4,FALSE,FALSE,Fluid Fugue__au,
AU-173/200,Harmonics of Water,Harmônicos da Água,harmonicsofwater,Harmonics of Water,Harmônicos da Água,,,173/200,au,common,generic,"Target Creature gains :water:Water. If that Creature already has :water:Water, it gains "":water:Water 5"" instead.","A Criatura alvo ganha Água.
Se a Criatura já tiver Água, ela ganha ""Água 5"" em vez disso.","And with one final wave, the flood washed away all remaining traces of the now-forgotten civilization.","E com uma última onda, a enchente varreu todos os vestígios restantes daquela civilização agora esquecida.",FALSE,1,Jerico Santander,https://i.imgur.com/9k52WPv.png,E,2,FALSE,FALSE,C,3,FALSE,FALSE,B,1,FALSE,FALSE,B,1,FALSE,TRUE,A,1,FALSE,FALSE,A,1,FALSE,TRUE,D,4,FALSE,FALSE,Harmonics of Water__au,
AU-174/200,Howl of the Wind,Uivo do Vento,howlofthewind,Howl of the Wind,Uivo do Vento,,,174/200,au,common,generic,"Target Creature gains :air:Air. If that Creature already has :air:Air, it gains "":air:Air 5"" instead.","A Criatura alvo ganha Ar.
Se a Criatura já tiver Ar, em vez disso ela ganha ""Ar 5"".","The tornado ripped across the fields, destroying the harvest, starving the land.","O tornado devastou os campos, destruindo a colheita e deixando a terra sem nutrientes.",FALSE,1,Martin Molski,https://i.imgur.com/RcwmaEU.png,C,3,FALSE,FALSE,B,4,FALSE,FALSE,B,1,FALSE,TRUE,A,1,FALSE,FALSE,A,1,FALSE,TRUE,G,1,FALSE,FALSE,E,4,FALSE,FALSE,Howl of the Wind__au,
AU-151/200,Interlude of Interruption,Interlúdio de Interrupção,interludeofinterruption,Interlude of Interruption,Interlúdio de Interrupção,,,151/200,au,rare,overworld,Negate target Mugic unless the casting Creature of that Mugic plays an additional :genericmugic:.,"Negue o Mugic alvo, a menos que a Criatura que usou aquele Mugic pague um Contador de Mugic adicional.","When the Mugicians sing, all of Perim is blessed.","Quando os Mugicians cantam, toda Perim é abençoada.",FALSE,1,Martin Molski,https://i.imgur.com/vvfPGHC.png,C,2,FALSE,FALSE,D,2,FALSE,FALSE,E,4,FALSE,TRUE,F,2,FALSE,FALSE,G,2,FALSE,FALSE,A,3,FALSE,TRUE,D,4,FALSE,TRUE,Interlude of Interruption__au,
AU-162/200,Rocky Refrain,Refrão Rochoso,rockyrefrain,Rocky Refrain,Refrão Rochoso,,,162/200,au,super rare,danian,"Target engaged Creature gains 5 Energy for each Elemental Type the opposing engaged Creature has. If the caster of this Mugic has :earth:Earth, the target Creature gains an additional 5 Energy for each Elemental Type the opposing engaged Creature has.","A Criatura em combate alvo ganha 5 de Energia para cada Elemento que a Criatura em combate do oponente possuir.
Se o usuário deste Mugic tiver Terra, a Criatura alvo ganha 5 de Energia adicional para cada Elemento que a Criatura em combate do oponente possuir.",,,FALSE,2,Martin Molski,https://i.imgur.com/NaZKEtx.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rocky Refrain__au,
AU-158/200,Searing Symphony,Sinfonia Ardente,searingsymphony,Searing Symphony,Sinfonia Ardente,,,158/200,au,rare,underworld,Deal 10 damage to target Creature for each Elemental Type it has.,Cause 10 de dano à Criatura alvo para cada Elemento que ela possuir.,The rain not only nourishes but drowns. The embers warm as well as burn.,"A chuva não só nutre, como também afoga. As brasas aquecem e queimam.",TRUE,1,Jerico Santander,https://i.imgur.com/bGR8eby.png,E,1,FALSE,TRUE,D,1,FALSE,FALSE,E,4,FALSE,TRUE,E,1,FALSE,TRUE,F,1,FALSE,FALSE,G,3,FALSE,TRUE,A,4,FALSE,TRUE,Searing Symphony__au,
AU-166/200,Silent Requiem,Réquiem Silencioso,silentrequiem,Silent Requiem,Réquiem Silencioso,,,166/200,au,rare,mipedian,Negate target Mugic or ability that targets a Creature with Invisibility.,Negue o efeito do Mugic ou Habilidade alvo que tenha como alvo uma Criatura com Invisibilidade.,"Unseen, unheard, unhittable... unbeatable!","Invisível, inaudível, inatingível... imbatível!",FALSE,1,Jerico Santander,https://i.imgur.com/C1uCFAN.png,B,3,FALSE,TRUE,F,1,FALSE,FALSE,A,2,FALSE,TRUE,F,2,FALSE,FALSE,E,4,FALSE,TRUE,B,1,FALSE,TRUE,C,3,FALSE,FALSE,Silent Requiem__au,
AU-167/200,Sonata of Storms,Sonata das Tempestades,sonataofstorms,Sonata of Storms,Sonata das Tempestades,,,167/200,au,super rare,mipedian,"Target Creature gains ""Range"" and ""Swift 3."" If the caster of this Mugic has :air:Air, the target Creature also gains ""Invisibility: Surprise.""","A Criatura alvo ganha ""Alcance"" e ""Ágil 3"".
Se o usuário deste Mugic tiver Ar, a Criatura alvo também ganha ""Invisibilidade: Surpresa"".","As the thief sped away, Gespedan blamed himself for leaving the battle plans out in the open.","Enquanto o ladrão fugia em alta velocidade, Gespedan se culpou por ter deixado os planos de batalha à mostra.",FALSE,2,Martin Molski,https://i.imgur.com/wXZwWR4.png,G,3,FALSE,FALSE,E,1,FALSE,TRUE,D,1,FALSE,FALSE,G,4,FALSE,FALSE,D,4,FALSE,FALSE,A,2,FALSE,FALSE,B,4,FALSE,TRUE,Sonata of Storms__au,
AU-152/200,Song of Elemental Attunement,Canção da Sintonização Elemental,songofelementalattunement,Song of Elemental Attunement,Canção da Sintonização Elemental,,,152/200,au,rare,overworld,Target Creature gains all of its Scanned Elemental Types.,A Criatura alvo ganha todos os seus Elementos Escaneados.,"""As ice, liquid and vapor are different forms of water, the four elements are simply different forms of nature."" — Intress","""Assim como o gelo, o líquido e o vapor são diferentes formas da água, os quatro elementos são simplesmente diferentes formas da natureza."" — Intress",FALSE,1,Jerico Santander,https://i.imgur.com/uqwyLoZ.png,B,2,FALSE,FALSE,E,2,FALSE,FALSE,F,2,FALSE,FALSE,B,2,FALSE,TRUE,A,2,FALSE,TRUE,D,1,FALSE,TRUE,C,4,FALSE,FALSE,Song of Elemental Attunement__au,
AU-168/200,Song of Translocation,Canção da Translocação,songoftranslocation,Song of Translocation,Canção da Translocação,,,168/200,au,rare,mipedian,Relocate target Creature you control to any unoccupied space on the Battleboard.,Realoque a Criatura alvo que você controla para qualquer espaço desocupado no Tabuleiro.,"""There's no shame in losing a fight. There's only shame in losing your life."" — Headmaster Ankhyja","""Não há vergonha em perder uma luta. A única vergonha é perder a vida."" — Grão Mestre Ankhyja",FALSE,1,Martin Molski,https://i.imgur.com/fEQnPl0.png,C,2,FALSE,FALSE,G,1,FALSE,FALSE,A,3,FALSE,FALSE,E,2,FALSE,TRUE,A,1,FALSE,TRUE,B,3,FALSE,TRUE,E,4,FALSE,TRUE,Song of Translocation__au,
AU-169/200,Swartbron Battlesong,Canto de Batalha de Swartbron,swartbronbattlesong,Swartbron Battlesong,Canto de Batalha de Swartbron,,,169/200,au,rare,m'arrillian,"If the caster is engaged, the opposing engaged Creature and the caster each gain Energy equal to their lowest Discipline.","Se o usuário estiver em combate, a criatura em Combate do oponente e o usuário ganham Energia igual à sua Disciplina mais baixa.","In a maddening gyre, delving into the secrets of Mugic only reveals more secrets.","Em um turbilhão enlouquecedor, mergulhar nos segredos do Mugic só revela mais segredos.",FALSE,3,Jerico Santander,https://i.imgur.com/YaeXNAK.png,F,4,FALSE,FALSE,G,4,FALSE,FALSE,C,3,FALSE,FALSE,A,3,FALSE,FALSE,G,2,FALSE,FALSE,C,2,FALSE,FALSE,A,4,FALSE,FALSE,Swartbron Battlesong__au,
AU-153/200,Symphony of Shielding,Sinfonia de Blindagem,symphonyofshielding,Symphony of Shielding,Sinfonia de Blindagem,,,153/200,au,rare,overworld,Target attack or Mugic deals 0 damage.,O Ataque ou Mugic alvo causa 0 de dano.,"As Maxxor fearlessly charged through the rain of flaming arrows, he added another tale to his legend.","Ao avançar destemidamente em meio à chuva de flechas flamejantes, Maxxor acrescentou mais uma história à sua lenda.",FALSE,2,Jerico Santander,https://i.imgur.com/2hqyWjo.png,A,2,FALSE,TRUE,F,1,FALSE,FALSE,G,2,FALSE,TRUE,E,2,FALSE,TRUE,D,2,FALSE,TRUE,E,2,FALSE,TRUE,G,4,FALSE,TRUE,Symphony of Shielding__au,
AU-163/200,Unbalancing Battlesong,Canto de Batalha Desequilibrante,unbalancingbattlesong,Unbalancing Battlesong,Canto de Batalha Desequilibrante,,,163/200,au,rare,danian,Caster gains 15 Energy and Creatures engaged with caster lose 15 Energy.,O usuário ganha 15 de Energia e as Criaturas em combate com ele perdem 15 de Energia.,"""Mugic is older than time and stronger than power. It will outlast us all."" — Tharc","""O Mugic é mais antigo que o tempo e mais forte que o poder. Ele sobreviverá a todos nós."" — Tharc",FALSE,1,Martin Molski,https://i.imgur.com/nYaBX9P.png,F,3,TRUE,FALSE,D,3,FALSE,FALSE,B,1,FALSE,TRUE,A,1,FALSE,FALSE,B,1,FALSE,TRUE,A,1,FALSE,FALSE,B,3,FALSE,TRUE,Unbalancing Battlesong__au,
FAS-FAS-jj1h2bi5,Mondo Rondo,Rondó Mondo,mondorondo,Mondo Rondo,Rondó Mondo,,,FAS-jj1h2bi5,fas,rare,mipedian,Target attack counts as the first attack played this combat.,O Ataque ao alvo conta como o primeiro ataque realizado neste combate.,"""Stop me if you've heard this one before"" - Enre-hep","""Me interrompa se já ouviu essa antes"" - Enre-hep",FALSE,2,,https://i.imgur.com/4XPRSiz.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mondo Rondo__fas,
OP-OP-ysymn6ld,Najarin's Tower of Song,Torre da Canção de Najarin,najarinstowerofsong,Najarin's Tower of Song,Torre da Canção de Najarin,,,OP-ysymn6ld,op,ultra rare,overworld,"Deal 20 damage to target Creature on your side of the Battleboard.
That Creature's controller discards a random Mugic Card from their hand.","Cause 20 de dano à Criatura alvo no seu lado do Tabuleiro.
O controlador daquela Criatura descarta um Mugic aleatório da própria mão.",,,FALSE,3,Jerico Santander,https://i.imgur.com/WK0VMYP.png,C,3,FALSE,FALSE,C,1,FALSE,FALSE,B,3,FALSE,FALSE,G,1,FALSE,FALSE,A,3,FALSE,FALSE,D,1,FALSE,FALSE,E,4,FALSE,FALSE,Najarin's Tower of Song__op,
OP-OP-3r13npib,Ulmar's Activating Arpeggio,Arpejo Ativador do Ulmar,ulmarsactivatingarpeggio,Ulmar's Activating Arpeggio,Arpejo Ativador do Ulmar,,,OP-3r13npib,op,uncommon,underworld,Flip target face-down Battlegear face-up. Destroy that Battlegear at the beginning of the next turn.,"Vire o Equipamento alvo para cima.
Destrua esse Equipamento no início do próximo turno.",,,TRUE,1,Jerico Santander,https://i.imgur.com/fa92axS.png,G,2,FALSE,FALSE,D,1,FALSE,TRUE,G,1,FALSE,FALSE,E,3,FALSE,TRUE,D,1,FALSE,FALSE,F,1,TRUE,FALSE,F,4,TRUE,FALSE,Ulmar's Activating Arpeggio__op,
OP-OP1-17/20,"Fortissimo, (OP)","Fortíssimo, (OP)",fortissimoop,Fortissimo,Fortíssimo, (OP), (OP),OP1-17/20,op,super rare,generic,"Target Creature gains 5 :courage:Courage, :power:Power, :wisdom:Wisdom, :speed:Speed, and Energy.","A Criatura alvo ganha 5 de Coragem, Poder, Sabedoria, Velocidade e Energia adicional.","""The Cothica existed before the beginning. It will survive long past our end."" — Najarin","""A Cothica existia antes do início. Ela sobreviverá muito depois do nosso fim."" — Najarin",FALSE,1,Martin Molski,https://i.imgur.com/QiwNb6J.png,G,2,TRUE,FALSE,C,1,TRUE,FALSE,E,2,FALSE,FALSE,C,2,TRUE,FALSE,D,2,TRUE,FALSE,G,1,FALSE,FALSE,F,4,TRUE,FALSE,"Fortissimo, (OP)__op",
